,release_speed,pitch_type,release_spin_rate,release_extension,vy0,vx0,vz0,ax,az,ay,yR,tR,vxR,vyR,vzR,tf,vxbar,vybar,vzbar,vbar,adrag,amagx,amagy,amagz,amag,Cl,s,spinT,spin_efficiency
243,90.7,FF,2609.0,6.2,-131.79934195248333,-6.621708045611694,-4.730112169416699,4.353056649480876,-9.9959014713321,31.479197364923262,54.3,-0.03249922027789553,-6.763178992545331,-132.82239132181732,-4.405253165623737,0.41894993917719836,-5.8513225832778755,-126.2282874111265,-6.499144322341662,126.53085550822045,32.744384424036845,2.838817649939366,-1.1868867421995724,20.496212483850744,20.725885070886008,0.24048933248601773,0.2088069540216016,2085.10763794282,0.799198021442246
244,90.6,FF,2616.0,6.4,-131.35359092786751,-5.858130288530707,-11.618477937244082,5.305473935983882,-8.20258203423836,30.636716859984944,54.1,-0.03110065947440432,-6.023134026764069,-132.30641302634365,-11.363372226586367,0.41846644983896675,-4.913052605411897,-125.89619395678389,-13.079624918276675,126.66912144129878,33.13079958673342,4.020445987760425,-2.2919205478909532,20.550391381647472,21.065029591178703,0.2438912261042756,0.21482739875515455,2147.5708712560177,0.820936877391444
245,92.1,FF,2606.0,6.5,-133.54690620044684,-6.366652474103072,-11.946268775498924,-0.1836739125438349,-10.0612640349892,29.662962301415156,54.0,-0.029853047379434314,-6.361169248089534,-134.43243601944536,-11.645909383565392,0.40966638100023667,-6.398791761607527,-128.35647681156178,-13.706790196316325,129.24475143297406,31.7951222673476,-1.7578219082488413,-1.913638131338395,18.740768706357606,18.92005180923204,0.21041277799739996,0.16336236736093437,1666.295458197181,0.6394073131992253
246,92.2,FF,2525.0,6.3,-133.90815065784506,-3.767665372895388,-9.462284499441598,0.6715168712433531,-10.15457721743256,30.947480283551744,54.2,-0.03125192190568637,-3.788651565713836,-134.87531889484438,-9.144934445257134,0.41070053280343083,-3.650755397310767,-128.52024557415518,-11.230179582053701,129.06160726899896,32.75266340916116,-0.25495510789509024,-1.6677988348894353,19.16947925824105,19.243583088729455,0.21461863133686623,0.169016844785035,1721.5281789843527,0.6817933382116248
247,91.3,FF,2568.0,6.3,-132.7663747808329,-6.0296095289570815,-6.143490951373041,-0.6839639996959362,-11.407794625840086,29.69352892029896,54.2,-0.03152339150328446,-6.008048664020514,-133.7024155181016,-5.7838785751936195,0.4137958143908661,-6.149559384154621,-127.55888652724467,-8.144127408995242,127.96645429151998,30.887704540670132,-2.1683043634631347,-1.0957995830500238,18.800429245225722,18.956752368049873,0.2150538806676541,0.16961315738006155,1712.9423701900773,0.6670336332515877
248,91.3,FF,3343.0,6.3,-132.71913826654415,-4.643426600696391,-8.28732617402553,2.9317676206423715,-9.644629058630796,29.435528083478196,54.2,-0.031535492360477216,-4.735881336099853,-133.6474021375473,-7.983178048027442,0.4138013793174619,-4.129296593469809,-127.5571710766067,-9.978658451760792,128.01350166259982,31.18133380806025,1.9259598441093313,-1.6346534153031307,20.09878451025153,20.256913681477016,0.2296346091601929,0.19093833106509714,1929.0166497903115,0.5770316032875595
249,91.5,FF,2519.0,6.2,-133.0670788147312,-4.585194858408158,-7.230906427588268,-0.3693425030077374,-10.956467358335091,29.86539857845823,54.3,-0.03219818876305209,-4.573302698778097,-134.02869055564418,-6.878128023408376,0.41362899937696485,-4.649688083751334,-127.85209309064322,-9.144084338475636,128.2629782334865,31.2689706334123,-1.502880505537834,-1.3034032015388313,18.988314915808367,19.092239603085275,0.21559061747932048,0.17035147456720612,1724.3852274840588,0.6845514995966887
250,91.2,FF,1277.0,6.4,-132.31184964762363,-3.767570054997194,-10.563342415578402,0.0117464886842092,-9.740065582880243,30.338295090157995,54.1,-0.030878087576462914,-3.767932764103501,-133.2486381803381,-10.262587817509734,0.41498056436332464,-3.7654954818517705,-126.95373677117068,-12.283556773769453,127.60217867811646,32.344061129197634,-0.9427153967508094,-1.8414017241489482,19.320350344413754,19.430785111771947,0.22169188181391658,0.1789834520281335,1802.4285013893887,1.4114553652227007
251,92.5,FF,1286.0,6.2,-134.13472519315704,-5.884796816853571,-10.02827294715095,1.9032429211430275,-8.87590755941597,31.87477669208197,54.3,-0.0319361386937206,-5.945579046751037,-135.15268248242674,-9.744810732300799,0.41122729000154923,-5.554246332412897,-128.59879346318203,-11.569818438282246,129.23761074548727,33.88474592465594,0.44697779297224205,-1.8424780419033162,20.264607405429256,20.35310363994849,0.22637497912986762,0.18592755613630185,1896.3555103673016,1.4746154824007012
252,90.8,FF,2477.0,6.3,-132.04941938936526,-4.99791372732805,-7.200033460030071,2.38776335425228,-11.491442182092598,27.20666957873964,54.2,-0.031702735272301844,-5.073612356840814,-132.91194523266103,-6.8357233106342274,0.4147345146131099,-4.5784684189724185,-127.2701727816721,-9.218672158431623,127.68572030303483,28.696987794989045,1.358766125531854,-1.3969251404968261,18.610688529872146,18.71243898555075,0.21321676800124006,0.16711065633528235,1683.966905872233,0.6798413023303322
253,90.6,FF,2545.0,6.2,-131.55129141844915,-4.5042583586393885,-9.306099404157129,3.5886633627068805,-7.53344280873196,28.09523266270065,54.3,-0.03257356813691507,-4.621153929204972,-132.46645339391011,-9.060708291521346,0.4177250937676029,-3.8716165593614256,-126.59841154468549,-10.63416234335656,127.103236108154,30.154522877125416,2.6701442621280393,-1.9395234459760644,22.11766240526157,22.362522484084554,0.25714802572724244,0.24062344221632323,2413.690715489934,0.9484049962632354
254,93.3,FF,2435.0,6.0,-135.77867421246327,-2.454164229365235,-4.120636235859885,0.6284367013091863,-12.924262553597318,31.71312824956741,54.5,-0.03301487992734696,-2.4749119916008957,-136.8256793337433,-3.6939432595033628,0.4071767802388946,-2.3469695752893824,-130.3692546077623,-6.325173066271297,130.5437038983082,32.61474591788719,0.04207509144784061,-0.8580336491996974,17.669470407221674,17.69034133441641,0.19284126488507647,0.14162408018841466,1459.0833765708273,0.5992128856553706
255,93.6,FF,2380.0,6.2,-136.12657731131958,-4.010916751803531,-7.194206408888395,0.1567537529090292,-10.119092596327368,29.35747979455404,54.3,-0.03148137799967093,-4.015851575951728,-137.05079122984964,-6.875643429849741,0.4032860981896568,-3.9842432712580935,-131.13105949033593,-8.916088115046096,131.4942036166532,30.776607340728987,-0.7757701708597475,-1.3341325891626852,19.968070604903186,20.027620248193752,0.21517496938533334,0.16977943634940798,1761.8899291448638,0.7402898861953209
256,91.6,FF,2494.0,6.1,-133.42257751787196,-0.2645247105146895,-4.8680732591344125,-0.6164417474994417,-11.557967905910584,28.614026342618068,54.4,-0.032862126196131373,-0.24426712401579911,-134.3628952625225,-4.488253859239543,0.4124434299213594,-0.37139079835849226,-128.46206167821774,-6.871757822256919,128.64626025388793,29.672500765803633,-0.7021037304203307,-1.0159886768696786,19.031048287790444,19.07107709522483,0.214070345699053,0.1682687030130219,1708.3922383225624,0.6850008974829841
257,91.9,FF,2483.0,6.0,-133.78716696361784,-0.6840621418599702,-6.87669891293647,-0.3785162159643503,-12.256477821319471,28.6785400185102,54.5,-0.03351512199968493,-0.6713761247030658,-134.74833173111105,-6.465921563468515,0.412008343662457,-0.7493520442974922,-128.8404328452691,-8.990807126617252,129.15592621723025,29.99278919101467,-0.5525319081027745,-1.2409848131093142,17.82966302499247,17.881337153597414,0.199134696105913,0.14908690757124668,1519.6407164931918,0.612018009058877
258,91.6,FF,2006.0,6.0,-133.30659353875134,-1.952892152761444,-4.848408071083824,-1.5430383099879323,-12.06463559250038,29.514538252110263,54.5,-0.033631557185880234,-1.9009973715990809,-134.29921341979204,-4.442655589227842,0.4141048166645185,-2.2204871698310216,-128.18815719387803,-6.940667444306139,128.39512090654463,30.527331220927895,-2.0709831947050987,-0.9635851035757348,18.459145517010263,18.599933356405987,0.20959936720494302,0.16229067554751314,1644.4821553325785,0.8197817324688826
259,92.6,FF,2641.0,6.0,-134.7366271849433,-2.496399233623317,-5.086286096552172,-2.449367291413365,-11.996233453592192,30.2143456381904,54.5,-0.03327434936537079,-2.414898130644717,-135.74198987755452,-4.687119233548796,0.4097457256245513,-2.9167070197153224,-129.55189038865885,-7.144821924150621,129.78153937845613,31.21667438770467,-3.1509300387412034,-0.9470907104811346,18.459204872440118,18.750135611393276,0.20680174118305494,0.15865666552885455,1625.0185400112198,0.6153042559678984
260,92.1,FF,2514.0,6.1,-133.92473802128626,-2.8643789793286314,-6.61406778428817,1.1652301008799033,-10.59882907860958,30.53677687666609,54.4,-0.03273212726172951,-2.90251943927983,-134.92427168817633,-6.267145562061802,0.41188761867173973,-2.662547513551803,-128.6354115333562,-8.449908797010446,128.9401381195771,31.902568335167096,0.5064584783620057,-1.2903955353832686,19.484481421953426,19.533730752482743,0.21826522890645114,0.17408034348297258,1771.4338635926272,0.7046276307051023
261,91.7,FF,2549.0,6.0,-133.5046487290529,-2.7123559705712084,-4.133559658987814,-0.300172432749136,-13.474575072716442,27.92094586125605,54.5,-0.03358871628173456,-2.7022735638919997,-134.4424774579043,-3.6809659798534082,0.41251035675935216,-2.764185682553334,-128.68363778876164,-6.460166865066874,128.87533942908294,28.810326113187706,-0.9181113751764289,-0.8465249873127121,17.255242394359147,17.300373497108737,0.19350467199327392,0.14239512315380698,1448.278268943583,0.5681750760861448
262,92.4,FF,2579.0,6.0,-134.4424072231877,-4.703369876976906,-3.7476681792844393,2.286586586423999,-12.75070633872288,30.304745196059137,54.5,-0.03334625633560181,-4.779618979421349,-135.4529570246806,-3.3224798572534033,0.41077009919894586,-4.309988279955166,-129.22881542948858,-5.941284311060316,129.4370951294374,31.22366730206012,1.2469028698315916,-0.868679507073125,17.99009798819756,18.054168396183552,0.20018687196367513,0.15036799209283738,1536.0354359707483,0.5955934222453464
263,91.4,FF,1524.0,6.0,-133.04101434870336,-1.9301799692653625,-4.671765723284484,-3.864888646890996,-13.423399698550384,28.027546615786115,54.5,-0.03370449685798383,-1.7999158420097676,-133.98566870555211,-4.219336790321231,0.4141239672639658,-2.6001873517517478,-128.18222930694958,-6.998812558988035,128.3994869989731,28.92391547910462,-4.450619952752879,-0.8474283007964445,17.174012515613022,17.761555635001837,0.20013822490348085,0.15030854300876345,1523.1196821120654,0.9994223635905941
264,92.7,FF,2502.0,5.9,-134.71853900120013,-2.4649815055221964,-9.212405633701492,-0.5562580518753591,-11.487753333916377,29.223774832521837,54.6,-0.03401973534769879,-2.44605775381237,-135.71272408686326,-8.821595305542012,0.40997878250778097,-2.560084753246375,-129.72216027380384,-11.17646286833638,130.22790108994909,30.874690976122366,-1.1632080600350523,-1.5310141004760567,18.03650851951202,18.13870714084156,0.19868901974251543,0.14854723768904843,1526.7070035812537,0.6101946457159287
265,91.5,FF,2574.0,5.9,-133.1348738999968,-5.863102652403076,-6.3393564776187015,-0.7953857826888806,-11.229427538529745,28.23203908218399,54.6,-0.03442577061531071,-5.835720883897549,-134.10678360144254,-5.952774781036023,0.4146744117925626,-6.000633949689888,-128.25323150138792,-8.281052910689535,128.66030792616817,29.453687769445544,-2.1690868224401894,-1.1284583155996089,19.048824264025598,19.20510509356978,0.21552772029733935,0.17026478525802596,1728.8467507461387,0.6716576343225092
266,92.6,FF,2480.0,6.0,-134.55325206469058,-6.34337146954473,-8.835831532757584,-0.8392673493657413,-12.515533788378653,28.96745003531271,54.5,-0.0333244679154502,-6.315403331688306,-135.51857692398477,-8.418758028582028,0.4096395466251072,-6.487301879934025,-129.5854703743093,-10.98218682200335,130.2117031806503,30.444337255824692,-2.3560404311144034,-1.3304699454805942,17.090759997444216,17.30361679184766,0.1895887091822175,0.13789477876403156,1417.049165083891,0.5713907923725366
267,92.0,FF,2504.0,5.9,-133.84434099866326,-2.258113653179348,-5.3996214590141856,-0.3214207864038165,-12.08224528161094,29.934346207555038,54.6,-0.03423720162844126,-2.247109104907669,-134.86920924538688,-4.9859591911833885,0.4132880415042613,-2.313528788563465,-128.6834555864714,-7.482682935888932,128.92158353452658,31.03942423712978,-0.8784307112299623,-1.04774585756941,18.290208664490436,18.341241639733305,0.20499963613914896,0.15635723582755884,1590.855346962456,0.635325617796508
268,91.5,FF,2434.0,6.0,-133.27215900965012,-0.9947835993305134,-4.722286136980049,-0.8016713027187574,-12.89400733987352,28.76580364843525,54.5,-0.03364333854433033,-0.9678127002918719,-134.23993668029416,-4.288488682851604,0.4137806938327207,-1.1336707542242461,-128.2885695841415,-6.956134334540133,128.48202247864978,29.75925438310872,-1.0642543140288128,-0.9486428013318431,17.668799380389185,17.726224413390714,0.1994835712731978,0.14951058847086146,1516.0076464849442,0.6228461982271751
269,93.3,FF,2631.0,6.1,-135.53315801967153,-5.142540548749932,-9.988336663869926,-1.0887769243897745,-10.73660683678069,29.644258273258792,54.4,-0.03234993147169353,-5.107318689857961,-136.49214774334064,-9.641008168461555,0.40608631073115486,-5.32838739207529,-130.47308400506606,-11.821002698521138,131.115801743312,31.387428535932823,-2.364324007631093,-1.589311941939627,18.607597879281865,18.824416041378484,0.20341691475852317,0.15436367433652584,1597.302675379837,0.6071085805320551
270,91.0,FF,2587.0,6.0,-132.30228115271117,-2.516159047053598,-10.26095947981418,-0.9002312403030557,-15.32080083845075,25.78288492700911,54.5,-0.03390103392491056,-2.4856402772358197,-133.17634760930378,-9.741568490833062,0.4152888623022993,-2.672568281033042,-127.82267513519942,-12.922847465713225,128.50205790787012,27.322696413205378,-1.4684849552636448,-1.3953580077986558,14.105484114425337,14.250198389358271,0.16031581426912206,0.10763824722335032,1091.600627043708,0.42195617589629225
271,91.9,FF,2579.0,6.2,-133.3030869776909,-6.084558380482645,-11.986738178981772,0.7673091147013907,-9.941456168740473,27.58999122622164,54.3,-0.032150349771038346,-6.1092276369028005,-134.1901148457938,-11.667116885923319,0.41150031521651625,-5.951353665618736,-128.51346980258825,-13.712573059497261,129.37992576542192,29.796874522802444,-0.6033188043220067,-2.007333950332928,19.074466436939353,19.189284849147807,0.21296126339443763,0.1667655791215278,1702.7872520509407,0.6602509701632185
272,93.0,FF,2547.0,6.0,-135.29056855986104,-3.0449768180365835,-5.606223240020267,-0.6503403866262979,-11.310512669132857,30.426038123206943,54.5,-0.03313825907346893,-3.0234256698186215,-136.29883449376712,-5.231412540936789,0.40804705087872434,-3.1561104082337166,-130.091206930718,-7.539023210219845,130.34768898819834,31.5571209790368,-1.414433396244951,-1.0689886570014266,19.03829296527916,19.120668335939744,0.20906051558847905,0.16158451416879607,1662.2262984166307,0.6526212400536437
273,92.7,FF,2544.0,6.1,-135.02204045832823,-2.884025282933964,-3.656798770542269,-1.1831559043091682,-12.948926229099657,28.58907864524772,54.4,-0.03247561675875471,-2.8456015652197615,-135.9504884198972,-3.2362744048886416,0.40715574209813976,-3.086465925338159,-130.13038465404324,-5.87238923898021,130.2993792674839,29.390417425528472,-1.8793412769895714,-0.7632202392745739,17.900493623327222,18.015052060091687,0.19711807445457594,0.14665884935925783,1508.1262412491358,0.5928169187300062
274,92.2,FF,2496.0,6.1,-134.09359742954177,-4.664247053392484,-6.19305488053569,-0.4874611419099958,-12.78417344195309,28.12784986411732,54.4,-0.03270074770187175,-4.648306709576419,-135.0133991513444,-5.775002850233412,0.4099350954426563,-4.748220424443149,-129.24810274202258,-8.395343530274669,129.6074822400422,29.28797663175324,-1.56043753517057,-1.0789161912246286,17.492693607999833,17.595265133331015,0.19458586414625417,0.14365946117617637,1469.438396692379,0.588717306367139
275,92.7,FF,2631.0,6.1,-134.7559345971531,-3.680533822019557,-8.711159573777433,3.434469729141305,-9.800872966386647,29.511612055056062,54.4,-0.03253570927639881,-3.7922767306454905,-135.71611582725427,-8.39228122028816,0.4085455650376635,-3.0907080425970976,-129.68769671615166,-10.394332812245556,130.1402831960836,31.277491991620852,2.6916590199843573,-1.6571067753733502,19.874986924271436,20.124764256627007,0.2207409600037702,0.1776082211408877,1824.1556328452155,0.6933316734493408
276,90.6,FF,2478.0,5.9,-131.93157214115365,-2.7393289960774765,-4.452218806845422,-1.5130329761000412,-12.81447563830696,29.680678431534005,54.6,-0.034730876071379084,-2.686780035292636,-132.9624081054737,-4.007160841531676,0.4196428084499246,-3.0042467389766205,-126.73476647861969,-6.695912114367813,126.94708256554088,30.61636329655933,-2.2375798324291294,-0.8844796989079633,17.74464299733024,17.907021610166638,0.2064208341600297,0.1581679782983369,1584.6317915488073,0.639480141867961
277,92.2,FF,2525.0,6.2,-133.9661568785642,-5.6025189903284005,-8.621042146203855,1.36438654002807,-10.829541695127176,30.414028109375423,54.3,-0.0319815546269405,-5.64615419299057,-134.9388447799695,-8.274696566896417,0.4109367210651174,-5.365815927478312,-128.68972428714497,-10.499824744313184,129.22880266152072,32.078042394356444,0.03244762813707247,-1.5302006258666552,18.738121200879203,18.80052533688389,0.2091351171550139,0.16168210004200456,1648.9532330820298,0.6530507853790217
278,91.4,FF,861.0,6.2,-132.78976768602658,-3.919535526253843,-9.42477354612431,2.3783197230158075,-9.295310595826606,29.019409178001503,54.3,-0.0322682387431732,-3.9962797148837144,-133.72617290956816,-9.12483024462623,0.41406246815876285,-3.503893247592419,-127.71824881519198,-11.049249868431362,128.24318411114425,30.93680091984031,1.5330564944360083,-1.7907587448555269,20.213218752750848,20.350216004847898,0.2298666987129273,0.191300939236354,1936.1476407929927,2.2487196757177617
279,91.3,FF,2530.0,6.1,-132.78589016890135,-4.899563030416836,-7.507833334858626,1.7000675136253065,-11.22755707027495,28.86928069105942,54.4,-0.03301754390326126,-4.955695084186468,-133.73908291157397,-7.137126976364452,0.4147340705947035,-4.603157124080648,-127.7525457635019,-9.465352199659188,128.18539268117962,30.379555413745486,0.6091330162992539,-1.4076912953062788,18.703182713833204,18.765971369514983,0.21216297342134502,0.16569203025882243,1676.2053952296253,0.6625317767706029
280,92.7,FF,2485.0,6.2,-134.71864645343896,-2.241670767749297,-9.04525617201204,2.6634521129904467,-10.240908595322884,32.549515747256535,54.3,-0.031796238455949755,-2.3263585262499444,-135.75359861776442,-8.719633800309568,0.4096744209570335,-1.7807844251818703,-129.08624660966984,-10.817352949740972,129.55093740216913,34.30076177700155,2.191959867783927,-1.6282114265757315,19.0690175968978,19.263519736081594,0.21322108196742498,0.1671164888170934,1708.6257169249425,0.6875757412172807
281,93.5,FF,2406.0,6.1,-136.1814440004364,-1.885445519139665,-3.371363742755947,-0.7821322624967302,-13.653590735386688,30.141955152516587,54.4,-0.03219512446417424,-1.8602646736011366,-137.15186799816522,-2.9317846896472766,0.4042704906675518,-2.0183611703643742,-131.0591164985716,-5.691656602631634,131.19817359278474,30.90143014259931,-1.2575218582553997,-0.7267225289394936,17.179839315463056,17.241124260418417,0.1860739699506862,0.13395687400326417,1387.0108877679825,0.576480003228588
282,92.1,FF,2456.0,6.1,-133.97227210757467,-0.2928615517964442,-6.477962175851973,0.1912578079458845,-10.15243160710136,31.462202003096337,54.4,-0.032716930149594425,-0.29911892013957425,-135.0016187728624,-6.1458057801139025,0.41226981129666707,-0.25969400994414227,-128.51616073146533,-8.2385763115449,128.78022033594982,32.80688166852155,0.12510051583972254,-1.277410234023705,19.922783366247405,19.96408585694512,0.2236282789544094,0.18181960848236392,1847.8935885593012,0.752399669608836
283,90.8,FF,2376.0,6.0,-132.06400760608977,-2.538845803671605,-7.778955715998423,-0.8284298651278568,-10.534070995475735,28.054906613306617,54.5,-0.0339519461046211,-2.5107189975393256,-133.01652628339494,-7.421303505297779,0.41745059031497156,-2.6836332656554136,-127.16075761991681,-9.62003058303836,127.5523624022478,29.583432919087738,-1.4508494205068656,-1.4377007531163386,19.408739208639524,19.515919275439668,0.22283716265306777,0.1806550344536061,1818.5516994149837,0.7653837118749931
284,92.9,FF,2507.0,5.9,-135.27006767169004,-2.749833042488565,-1.3794579709421326,-2.9939058305627317,-12.973201537862,31.15364221126044,54.6,-0.033873912983153516,-2.648417736904327,-136.32536343706258,-0.9400048709356819,0.40925866669108374,-3.26105869111171,-129.95041440008683,-3.5947024529857416,130.04101888353023,31.587622162560418,-3.7860335043471816,-0.41197166334733737,18.32762702864254,18.719126124060093,0.20563662313747075,0.15716637676491063,1612.9729396691005,0.643387690334703
285,92.6,FF,2479.0,6.1,-134.69407496834802,-2.0975749735546088,-5.3220442170004425,1.3455890140878812,-12.599782323062616,31.859766353393464,54.4,-0.03254138080834592,-2.1413622980735694,-135.73083575771872,-4.912029902323397,0.41009378276065506,-1.8654534536593297,-129.19808970685185,-7.495576099736188,129.42878335808632,32.9559701679943,0.8705955329354691,-1.03746314741095,17.665646987128735,17.7174871197372,0.19647894084348685,0.1458966709943866,1490.2644029112544,0.6011554670880412
286,92.8,FF,2537.0,6.1,-134.8527683874171,-3.739677121735708,-8.51970103371175,-0.3771401461031518,-9.8319833630077,31.547871000450822,54.4,-0.03250459093719119,-3.7274183355606327,-135.87821902922602,-8.200116436395914,0.40938889031113596,-3.8046168285131072,-129.42054507894932,-10.212668815665552,129.87860178675555,33.182366798772584,-1.3491724085060475,-1.517468008647672,19.73280682125837,19.837001799421305,0.21846227088615794,0.17435839532711092,1787.1769090269463,0.7044449779373064
287,91.3,FF,2398.0,6.1,-132.7711366799177,-3.1380092213746464,-7.743332532988646,0.4048443626040026,-13.115446679051097,26.983204750721256,54.4,-0.0330288798265966,-3.1513807771755693,-133.66236170696573,-7.310144020754132,0.4136695581276915,-3.067644882881127,-128.0812965139158,-10.022874536939316,128.50948204625334,28.38940129560611,-0.272837939322791,-1.3116048407324037,16.844371123387255,16.89756155016957,0.19007688709395398,0.13844919594959,1404.1473596780654,0.5855493576639138
288,91.3,FF,2408.0,5.9,-133.0238491668925,-3.3988381568968373,-3.134857389434321,1.9393978762101909,-13.513612890319711,28.40175363871752,54.6,-0.03445354292387407,-3.465657284871315,-134.00239020499734,-2.6692655476610727,0.41514799837566524,-3.0630887116899768,-128.10692461826116,-5.474340218780981,128.26041886893827,29.210532764941558,1.2417979933798429,-0.7738217412554498,17.413639315331196,17.47500204715439,0.19733655747974815,0.14692019898957526,1487.1721310531273,0.6175963999390064
289,91.9,FF,2451.0,6.0,-133.88658530643437,-1.8299100235291548,-3.60811386726231,0.630727526191959,-11.379261563838329,29.817010325174483,54.5,-0.03348567910276453,-1.8510303630724991,-134.88502814598698,-3.2270715661091973,0.41233713369031677,-1.720994172927711,-128.73769785963847,-5.573117614481941,128.86976492214015,30.694168412383426,0.22082156405655123,-0.8457023872578766,19.467334675129898,19.486946760446617,0.2179803503257405,0.17367916443181539,1766.3868948365641,0.7206800876526169
290,91.4,FF,2369.0,6.3,-133.1535356500438,-0.2493733272941891,-3.4366205896810995,-2.8704668579834443,-14.192376091784157,29.497262033030363,54.2,-0.03143309526015759,-0.15914566910607025,-134.08072589744188,-2.990510280020065,0.4123737287696831,-0.750998229874285,-127.99877793091332,-5.916791804555432,128.13765869332477,30.27877472980083,-3.0479268370147863,-0.7486953395451117,16.583493116689226,16.87787447122802,0.1909588558672009,0.13945555505536522,1410.2615963439057,0.5952982677686389
291,91.4,FF,2449.0,6.1,-132.98753180374734,-2.7412353347896685,-8.045833431399833,-3.857278820804943,-10.888312022991707,28.64347254375443,54.4,-0.032968753469226696,-2.614065660284481,-133.93187138854495,-7.686859356617803,0.41391994149608663,-3.412367972205319,-128.00381914876715,-9.940304094391735,128.43454215022143,30.092353437167418,-4.656800361958315,-1.3479620239540253,18.956663875910245,19.56675487998451,0.22035897365527754,0.1770589810068166,1794.6794044436888,0.7328213166368676
292,91.7,FF,2465.0,6.4,-133.2946049022613,-1.9854173788645075,-8.346640655564151,1.4212424750629744,-12.05685053784347,29.042809523841964,54.1,-0.03065654787259167,-2.0289877668398364,-134.18495718278353,-7.977019239858071,0.41088782121914086,-1.737002154838474,-128.21828881911657,-10.454025763987735,128.65548343876534,30.5979437055034,1.008133816733753,-1.4511568306554103,17.630883946900628,17.719205927148042,0.1988672524148868,0.1487628493046298,1510.462214802611,0.6127635759848321
293,91.1,FF,2460.0,6.2,-132.42158199680838,-2.986512838330798,-8.350579548269698,-0.538798364942577,-10.60013519047708,27.427734172851142,54.3,-0.03236357711169716,-2.9690753958993223,-133.30924158671058,-8.007521255638277,0.4143592419442666,-3.0807034369285304,-127.62677401665485,-10.20365324665469,128.07106901694291,29.038451988772312,-1.237307868545301,-1.5099796934572325,19.26031892295064,19.3589993142721,0.21925850843912206,0.1754867578198003,1773.7093749778523,0.7210200711292083
294,90.1,FF,2483.0,6.2,-131.22268455834052,-2.2340665818738903,-5.776867241699067,1.3370078661092115,-13.212783641048498,26.69987163607845,54.3,-0.032660204940280824,-2.2777335327877846,-132.09470783785403,-5.345335020150833,0.4180024777371395,-1.9982972323939365,-126.51440158828186,-8.106823170032342,126.78961938179411,27.875351838615735,0.8976719117723098,-1.1149721509806376,17.17888946768123,17.23842281362934,0.19920753089872506,0.149175270315414,1492.6830737533821,0.6011611251523891
295,90.3,FF,2469.0,6.3,-131.29884443450845,-4.713569319484862,-8.080592021755338,0.7013050573960972,-12.223104838888649,28.287525259982765,54.2,-0.03187862365953433,-4.73592595948012,-132.20061180653101,-7.690936262645374,0.4179562406601142,-4.589368546807521,-126.2891379489108,-10.24529773647355,126.78712392528841,29.813978511142803,-0.37788446120882113,-1.4093519025457937,17.541714503811512,17.60229579300563,0.20342046104722716,0.1543681145092439,1544.6135007461812,0.6256028759603812
296,90.5,FF,2542.0,6.3,-131.52606277915012,-2.666498006306089,-10.061751645025051,-2.9364481300784435,-11.237343150298017,27.46577192507057,54.2,-0.03182706921592961,-2.5730394684210953,-132.40021780327828,-9.704099946777363,0.41667292932120137,-3.18480869050087,-126.67809598123469,-12.04524829088847,127.28932011058566,29.24162760474326,-3.6680805218538763,-1.6354417913905728,18.169553807413525,18.60812108001036,0.21335076767233416,0.16729191962229603,1680.5599440119304,0.6611172085019396
297,89.9,FF,2373.0,6.2,-130.7511433270571,-5.453090097094144,-7.334723948799338,1.0632560669946407,-13.608251420704876,27.554081848681815,54.3,-0.0327737237133179,-5.487936957670335,-131.65419319273994,-6.88873087651579,0.42015691471193967,-5.264569763341726,-125.86567418410874,-9.747531342289655,126.35227738304613,28.924535164805594,-0.14190806934867628,-1.2590602203246206,16.33434587789884,16.38341313027847,0.1906399233589533,0.13909093663183614,1386.976115406561,0.5844821388143957
298,90.4,FF,2388.0,6.2,-131.44840144240194,-2.653942863662153,-7.24937509936975,2.4464131409944048,-13.143822034173372,28.251408818801035,54.3,-0.03259826152654839,-2.7336916790342736,-132.36934825557066,-6.820909351241357,0.41817456639776357,-2.2221778018017107,-126.46233793910662,-9.569115391216268,126.84332446202298,29.645056679914084,1.9270591492359963,-1.304605989070975,16.793742037074402,16.9542126139545,0.1957573211540502,0.14504031173235607,1451.9224387443844,0.6080077214172463
299,91.5,FF,2548.0,6.2,-133.13199614092252,-1.924762900293328,-7.57509537648011,-0.6244776920105262,-10.72358159645601,26.810876729367923,54.3,-0.03219440599158584,-1.9046582119440525,-133.99515639133816,-7.229856036879907,0.4116162931981428,-2.0331808083292047,-128.47725954297078,-9.43685649015043,128.83941285292684,28.296797784732213,-1.0710219979735203,-1.4063818929917034,19.377816441827907,19.458282766016485,0.2177622807226227,0.17337272265132497,1762.8549643144045,0.6918583062458417
300,92.5,FF,2562.0,6.2,-134.58685127139827,-3.1505066297348487,-6.673627636724727,-0.5788537129757366,-12.402851701392166,27.844574553071045,54.3,-0.03184472742797452,-3.1320731910244652,-135.47355415838874,-6.278662204964303,0.40741736621631774,-3.249990718607021,-129.80137254447567,-8.805230791840689,130.14027371800927,29.095314934595567,-1.3054504903674715,-1.174972626517107,17.802572732864647,17.889001021991167,0.19621774366809033,0.14558619316364688,1495.2678050402876,0.5836330230446087
